-0.065823,-0.004887,0.08822,0.014099,-0.029185,0.025246,-0.057455,-0.00254,0.000285,-0.023979,0.018074,-0.02953,-0.003367,0.043588,-0.004576,0.019001,-0.005265,0.039634,0.015377,-0.035389,-0.034664,-0.011397,0.006754,-0.008829,0.028485,0.035213,0.002981,0.000201,-0.093078,0.048912,-0.035581,-0.040639,-0.056416,0.01338,0.047587,-0.041632,-0.018223,-0.010857,-0.014996,-0.014252,0.000526,-0.010165,-0.025327,0.013407,0.029126,-0.025731,0.032641,0.027207,0.026908,-0.047997,0.034475,0.026952,-0.010003,-0.029603,0.019322,-0.014287,-0.049895,0.005378,0.024033,0.011686,-0.044345,-0.011445,-0.031459,-0.047464,0.018534,0.065143,0.059127,-0.026658,0.006935,0.022805,0.009742,0.082535,0.033118,0.031747,-0.055936,0.030345,-0.060031,0.072407,0.010204,0.03704,-0.001333,-0.023188,0.043472,-0.035106,0.013382,-0.015509,-0.004028,0.019842,-0.026287,0.009522,0.00104,0.070132,0.012804,-0.016939,-0.015912,-0.005069,-0.019287,-0.010273,0.026917,-0.025768,0.012857,-0.036832,0.041806,-0.004717,0.018274,0.016584,0.082877,-0.033351,0.002219,-0.016231,-0.033371,0.013248,0.033586,0.056949,-0.00449,0.017291,-0.055277,-0.061809,-0.014837,0.027117,-0.008048,0.003127,0.015621,0.021077,-0.029317,0.021082,-0.057242,0.032855,-0.03502,-0.006539,-0.006971,-0.004735,0.023776,0.052398,0.015075,-0.014055,-0.040842,-0.009834,-0.037847,0.013677,-0.047226,-0.054623,-0.012976,0.02153,0.003896,-0.020018,-0.011356,-0.015005,0.056115,0.016155,0.042776,0.014759,0.015352,-0.023714,-0.02651,0.022773,0.045886,0.01039,-0.027504,0.036626,-0.019932,-0.028769,0.047342,0.016482,-0.011806,-0.046387,-0.03916,-0.029374,0.02909,-0.006894,-0.051287,0.025432,-0.028414,-0.005214,-0.012277,-0.019485,0.052483,0.020438,0.05488,-0.002399,-0.039574,-0.035715,-0.017965,0.026459,0.057681,-0.042368,0.014198,0.009464,-0.036751,0.004584,-0.061996,-0.027708,-0.032352,-0.036902,0.005719,0.030113,0.044532,0.017971,-0.009758,0.016462
-0.139172,0.023667,-0.040735,0.095335,-0.08116,-0.119288,-0.113146,0.038851,0.131007,0.002238,-0.097075,-0.055517,0.103443,0.090032,-0.051859,0.187758,0.210805,0.075817,0.134399,-0.21861,-0.037029,0.105359,0.048686,0.055651,0.106619,0.041033,0.173209,-0.067046,0.046155,-0.029736,0.071825,0.05851,0.099959,-0.016225,0.136399,-0.058116,-0.108895,0.067087,0.13007,0.053921,0.084977,-0.055639,-0.213241,-0.002517,0.064009,-0.067072,0.103479,0.08561,0.109682,-0.008661,0.099322,-0.060739,0.008149,0.073665,0.106665,-0.072538,0.041738,-0.129706,-0.113337,0.024508,-0.028069,-0.09099,-0.012161,-0.104271,-0.144802,0.17629,0.036879,0.163133,0.253101,0.144597,0.064845,0.166523,-0.070609,0.094326,-0.046711,0.118423,-0.039066,-0.113429,0.205612,-0.073679,0.141127,-0.035734,0.069665,0.066985,0.027736,0.08627,-0.009139,-0.056095,0.021637,-0.110387,-0.020379,0.077987,0.040048,-0.082652,-0.086888,-0.053,0.061373,-0.091467,0.097197,-0.015477,-0.001833,0.075182,0.118928,-0.03326,0.177866,0.195874,0.035035,-0.004077,0.052048,0.040441,-0.03224,-0.04337,0.085305,0.029975,-0.080663,0.275769,-0.120225,-0.063431,-0.134386,-0.091053,-0.181283,-0.03832,-0.031389,-0.022064,-0.002002,0.015175,-0.111642,0.091879,-0.165013,0.028411,0.014687,0.09454,-0.029771,0.006089,-0.109064,0.116337,0.01779,0.023853,0.102609,0.099158,-0.055628,-0.124226,0.038749,0.007672,0.029886,-0.108643,-0.012496,0.025774,-0.112716,-0.075067,-0.051158,0.030342,0.023007,-0.233757,-0.146046,-0.094281,0.046536,0.090313,0.022643,0.001643,-0.073742,0.076871,-0.056694,0.065496,-0.041939,-0.094834,-0.062704,-0.152129,-0.11701,0.087841,-0.146609,0.142724,-0.049182,-0.269771,0.067974,-0.112232,0.012433,0.129791,0.033459,-0.084025,-0.271253,0.19391,-0.091309,-0.031882,0.130736,0.07805,-0.036678,-0.16351,-0.129164,-0.069955,-0.020946,-0.034692,-0.082501,-0.2388,0.134634,0.07892,-0.047909,-0.166364,-0.121117,0.139269
0.076721,0.002926,0.01188,-0.118326,0.126509,-0.073782,0.113434,-0.216287,0.093835,-0.128618,-0.112152,-0.207138,-0.118984,-0.090978,-0.124889,-0.074478,0.400915,0.252318,-0.289437,-0.023964,-0.237496,-0.048149,0.094356,-0.10088,0.069874,-0.164085,-0.001952,0.034287,0.169423,0.132519,0.331452,-0.029407,-0.116463,0.018798,-0.045725,0.233856,0.201958,-0.32458,-0.274171,-0.152741,-0.21852,0.227407,0.026713,-0.167133,-0.052264,0.358692,-0.04464,-0.218025,0.046404,-0.016107,0.014405,0.130215,-0.035239,-0.179488,0.009386,0.003221,-0.240973,0.01999,0.040131,-0.114618,-0.008546,-0.036321,-0.016582,-0.101281,0.234822,0.007639,0.05557,0.178029,-0.127844,0.104033,0.152896,-0.057582,0.16575,-0.091588,-0.043749,-0.107519,0.163395,0.201036,0.003113,0.174458,0.040983,-0.110826,-0.086361,0.162125,0.005931,0.081998,-0.204931,0.098538,-0.126609,0.180113,0.040876,-0.066353,-0.267361,0.074082,-0.207818,-0.015349,-0.143827,0.049655,-0.059572,-0.041483,0.147689,-0.351711,-0.068136,-0.120497,0.140533,-0.017841,0.127134,0.111661,0.175953,0.040015,-0.141532,-0.053254,-0.045501,-0.086782,-0.159749,-0.093856,0.202731,0.082917,0.238914,-0.039878,0.087235,-0.033238,0.151611,-0.022671,0.293012,-0.101765,-0.103563,0.116849,0.20035,0.092187,-0.258795,0.247025,-0.100446,0.281953,-0.144408,0.470815,0.066089,0.064342,-0.11799,0.032075,-0.078253,-0.102784,-0.159239,0.087652,0.171196,0.138351,0.083464,0.398753,-0.425197,0.04425,-0.151638,-0.282049,-0.193219,-0.139918,0.050212,-0.275364,0.203604,-0.018681,-0.077984,-0.044671,-0.092454,0.202731,0.060971,0.080573,-0.173708,-0.115016,-0.312168,0.052058,0.152979,0.181201,-0.140195,-0.097085,-0.053642,0.225069,-0.15635,-0.121215,0.006455,-0.069918,0.032152,0.213143,0.106419,-0.034182,0.04586,-0.123583,-0.12866,-0.207604,-0.193195,-0.106214,-0.362301,0.144593,-0.212003,-0.132113,-0.204247,-0.307304,-0.057432,0.122976,-0.007275,0.229624,0.019651,0.152007
-0.254283,0.03615,0.147201,0.201197,-0.05941,-0.074591,-0.04841,-0.053689,0.046029,0.345109,0.020565,-0.236306,-0.235063,0.186006,-0.050139,-0.335441,-0.040608,-0.038719,0.026099,0.434319,-0.02366,0.037858,0.114733,-0.259374,-0.043166,0.433952,-0.175999,0.129422,-0.121096,-0.568703,0.077218,-0.152837,0.023108,-0.055788,0.161818,-0.124611,-0.017772,-0.00978,0.015891,-0.20311,0.026952,0.190857,-0.07797,-0.140647,0.154568,-0.090198,-0.022217,-0.082012,0.041806,0.342125,0.051039,0.234923,0.070821,-0.127794,0.200392,-0.319368,-0.126046,0.262181,-0.017649,0.11513,0.021361,0.105011,0.224606,-0.283816,0.123752,0.055585,0.316341,0.273582,0.000923,0.097205,0.138214,0.255395,-0.06688,0.471643,-0.043032,0.031986,-0.161257,-0.010064,-0.00778,-0.005783,-0.130599,0.067634,0.154724,0.012717,0.202701,-0.106073,-0.064741,0.329934,0.043234,0.036233,0.18729,-0.024861,0.084627,0.027388,0.104987,-0.156409,-0.13472,0.097477,0.006004,0.040563,-0.239947,-0.214241,0.015605,0.251127,-0.042582,-0.184166,0.361508,0.35394,0.151036,0.065146,0.128694,0.223769,-0.117464,0.121542,-0.099206,0.055905,-0.268604,-0.168748,0.140531,0.232144,0.121376,0.063433,-0.307809,0.064871,-0.139417,0.094645,-0.036694,0.113378,0.095218,-0.132395,-0.230345,0.247613,-0.029236,-0.088658,-0.176099,0.094606,-0.21912,-0.178483,-0.214226,-0.223119,0.168056,0.113769,0.12438,0.104257,0.018273,-0.11787,-0.037785,-0.030176,-0.118017,0.049181,-0.108548,0.210681,0.12422,0.101599,0.014797,0.005888,0.121466,0.049421,0.02496,0.201418,0.159454,0.319191,0.248201,0.12555,-0.289417,-0.210595,0.047556,-0.132403,-0.10047,-0.18741,-0.105236,-0.008983,-0.052734,0.023943,-0.00909,-0.137126,-0.194667,0.015822,0.167506,-0.02054,-0.273188,-0.359821,0.103355,-0.094219,0.21812,-0.117174,-0.003121,0.067169,-0.157682,-0.038081,-0.079866,-0.124064,-0.057052,-0.043834,0.092367,0.048017,0.270718,0.086135,0.031519,0.295061
-0.020983,-0.000644,0.044108,0.054617,0.016411,0.033154,-0.002369,-0.02182,0.019739,-0.025074,0.041627,-0.098351,0.085686,-0.02544,-0.042252,0.00858,-0.019056,0.00645,0.018294,-0.024203,0.014984,0.025503,0.026443,-0.031954,0.071593,0.091672,0.09229,0.024793,0.011453,0.028461,0.002577,0.040559,0.005763,0.046354,0.080186,-0.041099,0.012492,0.010461,-0.004412,0.053386,0.00836,-0.011528,-0.021179,0.006542,0.060057,-0.033709,-0.026932,0.089875,0.059573,0.016901,0.185121,0.130145,-0.031644,-0.001054,0.055885,-0.067743,-0.011667,0.039028,-0.021231,0.024615,-0.016788,0.012356,-0.012955,-0.08372,0.014787,0.020117,0.032479,-0.035598,0.048749,-0.009124,0.01745,0.067105,0.005462,0.0679,-0.013476,0.030974,-0.110154,0.045356,0.051523,-0.038245,0.014174,0.018178,0.013508,-0.04443,-0.049823,0.001247,-0.006211,0.104259,-0.050767,-0.022403,0.002657,-0.010041,-0.051891,-0.014006,-0.020696,-0.042251,0.044205,0.01107,0.117262,0.009495,-0.002252,-0.035639,0.056874,0.036734,0.012792,-0.040349,0.023666,-0.034825,-0.089736,0.034668,-0.032679,0.01404,0.006785,0.026313,0.065429,-0.003773,-0.070534,-0.14235,-0.000409,0.018099,-0.043777,0.049114,9.1e-05,0.080093,-0.100305,0.017736,0.000975,0.081608,0.040565,-0.016292,-0.015416,-0.019564,-0.000196,0.011036,-0.010974,0.08691,-0.006007,0.036174,-0.073295,0.008463,-0.02194,-0.012851,0.044931,0.036984,0.027694,0.012516,0.01644,0.035069,0.042698,-0.018347,-0.011545,0.014486,0.029093,-0.078639,0.03605,0.036253,-5.7e-05,0.074834,0.006703,0.065294,-0.010446,0.037517,0.077203,-0.073085,-0.035485,0.029241,0.004744,-0.022061,0.087228,0.044421,-0.000771,0.013316,-0.012969,0.004404,-0.020619,-0.020324,0.012389,0.010126,0.010464,-0.020377,-0.05573,-0.009965,-0.081997,0.038867,-0.010984,-0.017974,0.01026,-0.057891,0.039294,-0.039691,-0.043379,-0.003507,-0.021057,0.008942,0.027188,0.0183,0.036476,-0.02299,-0.017993,0.058308
-0.023661,0.042987,0.00588,0.034136,0.009733,0.029925,-0.080185,0.032248,0.041999,0.001067,-0.020248,-0.03295,0.015661,-0.051404,-0.056409,-0.005114,-0.007802,-0.017804,0.00012,-0.026218,-0.00274,0.03743,-0.011226,-0.030416,0.006362,0.089576,0.097087,-0.011238,-0.010043,-0.051029,0.00587,0.000541,0.024574,-0.026743,0.044842,-0.010372,-0.027072,0.003389,-0.022693,0.01355,0.019029,0.045148,-0.051196,0.004916,0.046637,-0.015994,-0.005072,-0.028212,0.039281,-0.035162,0.020021,0.039628,-0.0142,0.046,0.05897,0.011472,0.0834,-0.030096,0.057205,0.010167,-0.021327,-0.019293,-0.0018,-0.081961,-0.041823,-0.005082,0.039113,-0.002303,0.029651,0.054637,0.064729,0.041542,0.045393,-0.021541,-0.014198,0.006484,-0.061623,0.0187,0.00782,-0.002591,0.036736,-0.032947,-0.010845,-0.043061,-0.001666,-0.003634,-0.045761,0.030844,-0.064584,0.034352,-0.020398,0.038494,-0.020398,0.012134,-0.031829,-0.067467,-0.023389,0.012127,0.048272,0.016512,-0.026813,-0.014602,0.026524,-0.006053,-0.009094,0.01122,0.018158,-0.009444,0.024098,-0.007305,-0.015029,0.007295,0.00626,-0.062009,0.004788,0.04243,-0.056348,-0.006648,0.027909,-0.011215,0.00945,-0.015605,-0.00957,-0.003282,-0.046858,0.022468,-0.010303,-0.016894,-0.014865,0.007482,0.033504,0.05856,-0.038782,0.008493,-0.005319,0.057259,0.002932,-0.016662,-0.025469,0.020782,-0.016985,-0.044208,0.040836,0.010082,0.002991,0.041993,0.055137,-0.009647,-0.013233,0.010848,0.034571,-0.01305,0.024064,-0.035036,0.038241,-0.010369,-0.009747,0.015399,0.00054,-0.008813,-0.031408,0.012109,0.046318,0.016739,-0.067924,0.01185,-0.008468,-0.017302,-0.014595,0.020934,0.009529,-0.007918,0.005602,-0.033934,-0.037253,-0.024668,0.003422,0.025178,0.04259,-0.006604,-0.074241,0.005512,-0.026914,-0.018584,0.016762,-0.029753,-0.018571,0.031051,-0.021914,-0.01081,-0.014897,0.00944,-0.047545,-0.024204,-0.011617,0.026919,0.046165,0.016372,0.02095,0.042847
0.073121,0.031409,-0.015057,-0.106031,-0.115723,-0.085535,-0.091634,-0.025,0.081523,-0.029282,-0.000461,0.205154,0.292556,0.103231,-0.241348,0.27597,0.230101,0.095798,-0.12321,-0.025308,0.489773,-0.122493,0.195281,0.090127,0.183352,-0.076603,0.099273,-0.194589,0.055738,-0.031467,0.308526,0.066461,-0.077282,0.203378,0.066968,0.271827,0.060334,-0.03769,-0.150629,-0.080032,0.031241,-0.20946,-0.237198,0.007898,-0.252182,0.059495,0.010672,-0.092395,-0.063319,-0.302958,0.145085,0.16555,-0.182716,0.371358,-0.02671,0.016262,-0.13914,-0.145595,0.024096,-0.041102,0.224904,-0.012133,0.149,0.131003,0.178683,0.003292,-0.015942,0.009411,-0.094207,0.185261,-0.10304,0.06134,-0.169417,-0.210394,-0.248221,0.067225,-0.303094,-0.132908,0.140726,0.058502,0.062594,0.060035,-0.007538,0.222804,0.183289,0.079433,-0.022344,0.082655,0.127588,-0.013375,-0.191338,-0.05532,-0.234323,-0.154055,-0.14146,0.151121,0.199097,0.040542,0.300606,-0.023566,0.075934,-0.132502,-0.080902,0.048791,-0.042293,0.177011,-0.040442,-0.08624,-0.047246,0.207805,-0.065299,0.042583,0.098139,-0.035217,0.235481,-0.068536,-0.06668,0.129291,-0.026654,-0.161578,0.030001,-0.155097,-0.016381,0.176579,0.13829,0.094379,-0.011031,-0.077939,-0.171975,0.096995,-0.035211,-0.005096,-0.07758,0.217082,-0.152347,0.045711,-0.047528,0.216883,0.361477,0.102096,0.150598,-0.193974,-0.007584,0.145465,-0.076806,0.280146,-0.028974,-0.083528,0.028821,0.322146,0.17956,-0.25211,0.21815,-0.158739,-0.048054,-0.042763,0.119528,-0.055609,0.093682,0.13907,-0.102351,-0.011558,-0.028419,-0.010676,-0.252073,0.169991,-0.0298,-0.02124,-0.104613,-0.057718,-0.097152,-0.164037,-0.20051,0.001867,0.199193,-0.058397,-0.050239,-0.228113,0.146351,-0.201147,0.194119,0.080268,0.060851,-0.197472,0.138367,0.035986,0.138227,-0.239845,0.136624,-0.092933,0.020965,0.004895,-0.09303,0.225716,0.019296,-0.001129,0.24462,0.167264,0.244828,0.015671
0.105066,-0.145879,0.06341,0.087435,-0.254678,-0.10093,-0.06742,0.180957,0.068478,-0.001314,0.01727,-0.047875,0.132417,-0.026074,0.036358,0.145969,-0.05508,-0.199874,0.094176,-0.007701,0.032584,0.129371,0.083171,0.173896,-0.026848,0.194636,0.185255,-0.136363,-0.097542,0.026877,-0.025951,0.014894,-0.050922,-0.211042,0.107477,-0.245648,0.03906,-0.038401,0.21817,0.103939,0.032966,-0.143004,0.040027,0.083053,0.009996,-0.110527,0.051155,0.05443,0.248274,-0.047366,0.003939,0.051547,-0.139566,0.112983,0.113944,0.065111,0.164599,-0.189676,0.034365,0.012468,-0.211144,0.126176,-0.17725,-0.14145,0.012041,0.297902,-0.081794,-0.038432,0.226167,0.014255,0.027722,-0.056975,0.270599,0.056525,-0.119782,0.011815,-0.081388,0.064352,-0.10913,0.031247,0.030976,0.123418,-0.056876,-0.031402,-0.04145,0.024119,0.011269,-0.003767,0.063756,0.055694,0.079907,0.127191,0.059941,0.074615,-0.014675,-0.12885,0.09082,-0.143374,-0.149768,0.151223,0.012871,-0.101702,-0.008615,0.070588,0.095679,0.022262,-0.201192,0.066191,-0.026887,-0.062726,-0.090017,-0.032314,0.10931,-0.072999,-0.101662,0.147066,-0.081308,-0.064847,-0.055429,-0.074995,-0.207978,0.07749,0.117262,0.020289,0.105723,0.139232,-0.096813,-0.045326,-0.066489,-0.106414,0.098852,0.16141,0.020657,0.104796,-0.034969,0.106523,-0.003632,-0.11558,-0.018866,0.150824,-0.085806,-0.220718,0.028829,0.114906,-0.021894,0.093769,0.029683,-0.096962,0.010521,0.057726,-0.055788,0.069941,0.065822,-0.039018,0.023826,-0.063677,0.036019,0.012431,0.106225,0.004085,-0.046939,-0.093845,-0.072056,-0.012839,0.00965,-0.05107,0.023251,-0.118236,0.027434,0.044864,-0.06778,0.061179,-0.077416,-0.174488,0.026072,-0.008555,-0.008834,0.029412,0.0895,0.035456,0.008833,0.112878,-0.117539,-0.150573,0.210799,-0.055642,0.07578,-0.105651,0.036118,0.021078,-0.076277,-0.062094,0.06429,0.112446,0.07759,0.156768,0.042535,-0.07089,-0.202512,0.084737
-0.119033,0.256355,0.083008,-0.24455,0.087823,-0.144149,0.016583,-0.041967,0.14926,-0.046889,-0.015442,0.175806,-0.258343,0.0126,-0.12439,0.095376,-0.152834,-0.156948,-0.061779,0.070422,0.054619,0.064966,-0.058918,0.053316,-0.368377,0.186481,0.009303,0.295215,-0.086309,0.097484,-0.001286,0.25267,-0.182431,0.056498,0.028827,0.140324,0.257529,0.105551,-0.154133,0.151471,0.26858,0.06491,-0.228124,-0.030919,-0.214442,0.277898,-0.022906,-0.324672,-0.049364,-0.425822,0.022938,-0.132093,-0.187938,-0.283321,-0.138717,0.070678,-0.155377,0.063557,0.222565,0.018879,-0.136481,0.042928,-0.053414,-0.003344,0.013994,0.596718,0.097336,-0.3786,-0.075612,-0.183982,-0.050373,-0.048226,-0.237238,-0.447318,0.241113,0.210965,0.020749,0.25373,-0.195226,-0.133571,0.438911,0.106635,0.234236,-0.240462,0.433002,0.170681,-0.134854,-0.009597,0.277078,-0.137826,-0.077152,-0.012215,-0.195659,0.09952,0.122873,0.03299,-0.020774,-0.047706,0.320486,-0.207757,-0.095148,-0.38868,-0.069184,-0.119868,-0.035196,-0.21117,0.00354,-0.150014,0.429665,0.06368,0.267964,0.303249,-0.050583,-0.050579,-0.084943,-0.086155,-0.125201,-0.160915,0.10501,-0.018814,-0.075666,-0.219171,-0.086587,-0.10131,-0.205953,-0.161775,0.0569,0.125586,-0.010828,0.071606,-0.124643,-0.232478,0.29316,0.345132,0.461019,-0.083089,-0.104604,0.149522,-0.121183,-0.012914,-0.412426,0.098083,-0.027289,0.032934,-0.001091,0.053974,-0.061419,0.053381,0.289543,0.304406,-0.062614,-0.371177,-0.095284,0.015982,0.111265,-0.191987,0.201653,-0.178284,-0.139629,0.224279,0.238882,-0.247487,0.16075,-0.130253,-0.116715,0.152047,-0.033853,0.26722,0.208222,-0.272489,-0.114203,0.072608,-0.151287,-0.215586,0.414444,-0.281876,-0.092551,-0.067365,0.014816,0.302195,0.142289,0.33179,-0.067293,-0.296175,-0.114431,0.399575,-0.01636,-0.036937,0.065676,-0.010792,0.137251,-0.094784,-0.03912,0.195917,0.350957,-0.014604,-0.077846,0.060209,-0.054047,-0.221488
-0.019624,0.043538,-0.075566,0.001138,-0.032361,0.006459,0.034383,-0.007124,-0.015116,0.04641,0.010526,-0.026834,0.076005,-0.094044,0.0076,-0.048395,-0.02557,-0.067858,0.061424,0.0761,0.03563,0.038501,0.002691,0.039891,0.019028,0.008023,0.155721,-0.013136,0.017017,0.058132,-0.008837,-0.026785,-0.09881,-0.123815,-0.006391,-0.042516,-0.113833,0.063395,-0.008677,0.06766,0.013157,-0.044917,0.025871,0.058746,0.032147,-0.039228,-0.05596,-0.015927,0.012507,-0.14192,0.127369,0.131178,0.00451,0.036364,-0.000595,-0.088437,0.129935,0.021819,-0.018739,-0.049108,-0.017254,0.094239,-0.03078,0.053669,-0.01753,-0.051865,-0.041581,-0.079003,-0.00729,0.111087,0.019322,-0.097639,-0.033121,0.011708,0.001867,0.023314,-0.076623,-0.030715,0.011148,-0.018545,0.069261,-0.043644,-0.05126,-0.080903,0.05621,-0.045022,0.040043,-0.012215,-0.071339,-0.05453,-0.046795,0.004172,-0.095693,-0.021444,-0.043602,0.013527,-0.020034,0.121761,0.078049,0.017934,0.08086,-0.023248,0.079746,0.088256,-0.058542,0.044083,-0.082882,-0.098797,-0.029365,-0.018875,-0.02288,0.007164,0.109037,-0.067813,0.048088,0.036405,-0.078382,0.035666,0.07381,-0.057179,-0.043459,0.026961,0.023011,0.023349,0.017246,0.04406,0.036887,-0.053534,-0.017786,-0.046102,0.030419,-0.011233,-0.04987,-0.045087,0.029852,-0.012969,0.046259,0.044675,0.043981,-0.016054,0.011796,-0.031109,0.046101,-0.005946,0.08942,-0.047663,0.010129,-0.010309,0.010386,-0.001476,-0.009408,-0.100208,0.081461,-0.027932,0.020875,0.028636,-0.042022,0.019653,0.01207,-0.03588,-0.087519,-0.076172,0.069444,-0.023344,-0.005325,0.00556,0.00326,-0.018313,-0.06147,-0.00364,0.016424,0.025462,-0.011096,0.039064,-0.037484,0.065082,0.037444,-0.005161,-0.007895,-0.041386,-0.050115,-0.033733,-0.072686,-0.053827,0.057815,0.003136,0.021179,0.005991,0.003522,-0.046072,0.100194,-0.028673,-0.015462,0.019182,-0.097339,0.003402,-0.001173,-0.007446,0.020004,0.00764
