-1.574,0.564,1.210,0.651,1.296,0.986,0.940,0.592,2.541,-1.063,-2.295,2.442,-1.723,-1.934,1.298
-2.402,-1.414,-0.030,-2.630,-2.312,-2.333,1.995,-0.651,-0.658,0.383,-0.436,2.302,-1.503,0.678,0.411
-1.466,-1.344,-2.081,2.442,1.946,-1.279,0.474,-0.478,-0.390,0.109,-1.725,-2.165,-1.409,-2.220,-1.565
2.464,-0.280,0.811,-1.162,2.400,1.383,2.518,2.319,0.916,-1.163,0.670,-1.257,1.715,0.987,-1.974
1.957,-1.610,1.965,-2.212,-1.515,-0.546,-1.241,-0.629,-2.474,-1.657,-1.710,-1.054,-0.950,0.907,-1.490
-2.197,-0.439,2.726,0.007,1.674,-1.526,0.035,1.265,0.216,-0.718,2.014,-2.252,-1.282,1.859,2.320
-2.096,-1.311,-1.979,0.254,-1.002,2.125,1.715,1.127,1.366,1.648,1.494,-1.439,1.869,-1.657,1.095
-1.798,-2.080,1.472,2.209,0.972,1.303,2.308,-1.406,-0.187,-0.342,-0.140,1.550,0.139,2.941,-0.736
0.270,2.700,-1.416,-0.806,-0.077,2.020,1.761,-0.496,-1.731,-1.237,-2.365,-1.533,0.394,1.279,2.158
0.669,-1.632,0.781,-1.850,1.362,-0.447,-2.451,1.934,1.679,1.640,1.464,2.089,0.762,-1.960,-1.692
0.887,-0.627,-2.211,-1.150,2.289,-0.603,-0.984,-2.475,-0.607,-1.890,2.779,-0.593,1.137,0.174,-2.103
-0.223,-1.732,2.253,2.000,-1.989,-1.556,0.643,-0.249,-1.477,2.028,-2.220,-0.517,1.732,-1.334,-0.158
1.509,1.507,0.346,2.340,1.299,1.110,-0.368,2.400,-0.088,1.694,1.207,1.435,-1.964,1.940,-2.522
-0.702,0.632,0.695,0.051,-1.768,1.959,-1.561,-1.171,2.269,-2.226,1.825,-0.871,-2.687,-0.592,-2.233
-1.375,0.892,-0.455,-1.579,-2.190,1.957,-1.655,2.450,0.588,-0.921,1.799,2.098,-0.178,2.339,1.678
-0.228,1.329,-2.205,-1.460,-0.164,1.128,-2.125,-2.452,0.930,2.101,-2.571,0.245,-0.961,-0.817,-1.657
1.516,-1.289,-2.096,2.074,-1.901,0.830,-1.359,-0.530,1.790,-1.957,-1.702,1.309,2.447,0.869,-1.569
2.032,0.422,-2.055,-0.225,-0.486,-1.715,1.403,-1.144,1.282,2.360,2.457,-1.932,-0.427,2.139,1.687
0.501,-2.061,-2.088,0.764,-0.534,-1.723,-0.873,0.976,1.525,-1.316,-2.255,-2.110,-1.770,2.444,1.515
1.624,0.475,-0.039,1.788,-2.280,0.807,-1.888,-1.889,-2.172,2.484,2.259,0.749,-0.660,-1.257,1.203
2.070,0.398,-1.768,1.275,-0.401,-1.382,1.383,1.450,-2.044,-2.064,1.098,2.489,-2.358,-1.236,0.040
2.004,2.128,2.611,-0.380,-1.331,-1.149,1.941,-1.967,1.535,0.215,1.142,2.273,1.349,-0.063,0.922
-1.816,-1.976,1.096,0.857,0.930,1.230,-1.825,-0.676,-1.991,-2.445,0.968,1.410,1.998,-1.733,1.813
-0.694,2.089,-1.503,-1.950,0.530,-2.086,-2.015,2.160,0.335,-2.240,1.326,-1.227,1.313,-2.046,1.725
0.230,2.058,-1.157,1.100,1.955,-1.883,-2.365,0.915,-2.055,1.351,-1.734,1.986,1.977,0.667,0.766
0.924,0.798,2.502,1.706,1.364,2.012,-1.932,-0.826,2.062,1.287,-0.678,-2.445,1.899,-0.112,0.843
-2.181,0.938,1.743,-1.925,1.970,1.810,1.079,-0.647,-2.178,2.054,0.913,-0.469,-2.358,-0.938,-1.092
-0.998,2.267,0.659,1.615,-2.168,-1.039,1.179,0.169,-1.885,-2.270,1.805,-1.579,1.595,0.117,-2.390
2.913,-1.663,-0.465,-1.500,1.912,0.163,1.777,0.442,-1.172,2.137,-0.437,0.409,-0.694,-1.576,2.616
-1.631,1.769,-0.412,-1.951,-0.769,-0.794,1.897,1.226,1.530,1.915,-1.755,-0.755,1.825,1.893,-2.577
